timestamp,position,tc_temp,internal_temp
972645,1667,944.25,22.56
972753,1668,941.25,22.56
972860,1669,936.25,22.56
972968,1670,931.0,22.56
973077,1671,923.25,22.56
973186,1672,920.75,22.56
973296,1673,910.75,22.56
973403,1674,908.5,22.56
973511,1675,898.75,22.56
973619,1676,895.75,22.56
973727,1677,888.25,22.56
973836,1678,883.0,22.56
973943,1679,879.25,22.56
974051,1680,865.25,22.56
974160,1681,858.0,22.56
974268,1682,842.75,22.56
974376,1683,837.5,22.56
974484,1684,832.25,22.5
974594,1685,828.5,22.56
974703,1686,827.75,22.56
974811,1687,825.25,22.56
974920,1688,820.5,22.56
975029,1689,818.5,22.56
975138,1690,804.5,22.56
975245,1691,800.0,22.56
975354,1692,793.0,22.56
975462,1693,783.5,22.56
975571,1694,780.25,22.5
975680,1695,770.5,22.56
975789,1696,768.5,22.56
975897,1697,756.5,22.56
976005,1698,751.5,22.56
976114,1699,739.5,22.56
976231,1700,733.0,22.56
976339,1699,720.25,22.56
976447,1698,712.75,22.56
976556,1697,705.25,22.62
976665,1696,699.0,22.56
976772,1695,694.75,22.5
976880,1694,691.25,22.56
976989,1693,686.0,22.56
977097,1692,679.75,22.5
977206,1691,673.75,22.56
977315,1690,666.25,22.56
977423,1689,665.0,22.56
977531,1688,659.5,22.56
977639,1687,660.0,22.56
977748,1686,656.75,22.56
977857,1685,657.0,22.56
977964,1684,659.25,22.56
978074,1683,661.25,22.56
978182,1682,665.25,22.56
978291,1681,668.75,22.56
978398,1680,671.25,22.56
978506,1679,675.25,22.56
978614,1678,677.0,22.5
978722,1677,681.75,22.56
978830,1676,681.0,22.5
978940,1675,683.0,22.56
979048,1674,680.75,22.56
979158,1673,683.0,22.56
979266,1672,685.0,22.56
979375,1671,683.5,22.56
979483,1670,683.75,22.56
979591,1669,681.25,22.56
979700,1668,684.75,22.56
979807,1667,689.5,22.56
979915,1666,693.75,22.56
980026,1665,700.0,22.5
980134,1664,709.25,22.56
980242,1663,714.0,22.56
980351,1662,723.25,22.56
980459,1661,728.0,22.56
980567,1660,741.25,22.56
980675,1659,746.0,22.56
980783,1658,752.25,22.56
980893,1657,764.0,22.56
981002,1656,768.5,22.56
981110,1655,782.25,22.56
981219,1654,786.0,22.56
981327,1653,797.75,22.56
981436,1652,800.25,22.56
981544,1651,813.0,22.56
981652,1650,820.0,22.56
981760,1649,828.25,22.56
981869,1648,834.25,22.56
981977,1647,836.25,22.56
982084,1646,846.0,22.56
982192,1645,852.75,22.56
982300,1644,859.0,22.56
982408,1643,863.75,22.56
982516,1642,873.25,22.62
982624,1641,877.5,22.56
982733,1640,884.75,22.56
982842,1639,887.5,22.56
982949,1638,898.25,22.56
983057,1637,902.25,22.56
983165,1636,907.25,22.56
983273,1635,914.5,22.5
983381,1634,917.25,22.56
983489,1633,922.5,22.56
983596,1632,922.25,22.56
983703,1631,931.25,22.56
983811,1630,933.25,22.56
983918,1629,939.75,22.56
984026,1628,943.5,22.56
984135,1627,943.25,22.56
984242,1626,948.0,22.56
984350,1625,949.75,22.56
984458,1624,955.25,22.56
984566,1623,960.5,22.56
984674,1622,965.75,22.56
984782,1621,970.0,22.56
984890,1620,977.5,22.5
984999,1619,981.5,22.56
985108,1618,990.0,22.56
985217,1617,993.25,22.56
985326,1616,995.5,22.56
985434,1615,999.75,22.56
985542,1614,1001.0,22.56
985651,1613,1003.25,22.56
985761,1612,1004.0,22.56
985869,1611,1005.5,22.56
985977,1610,1004.25,22.5
986086,1609,1011.0,22.56
986198,1608,1012.75,22.56
986306,1607,1016.5,22.56
986415,1606,1020.0,22.62
986523,1605,1020.5,22.56
986632,1604,1023.0,22.56
986740,1603,1026.0,22.56
986849,1602,1029.5,22.56
986957,1601,1033.5,22.56
987066,1600,1036.75,22.56
987175,1599,1038.75,22.56
987284,1598,1043.5,22.56
987393,1597,1045.75,22.5
987501,1596,1048.5,22.56
987609,1595,1049.5,22.56
987718,1594,1052.5,22.56
987828,1593,1050.75,22.56
987935,1592,1052.5,22.56
988044,1591,1052.0,22.5
988154,1590,1053.25,22.56
988262,1589,1057.5,22.56
988370,1588,1057.0,22.56
988478,1587,1061.25,22.56
988586,1586,1063.5,22.56
988694,1585,1065.75,22.56
988804,1584,1069.25,22.56
988916,1583,1070.0,22.56
989025,1582,1071.0,22.56
989133,1581,1071.5,22.56
989243,1580,1071.75,22.62
989351,1579,1071.75,22.56
989459,1578,1071.75,22.56
989567,1577,1071.75,22.56
989676,1576,1072.0,22.56
989785,1575,1072.75,22.56
989894,1574,1074.5,22.56
990002,1573,1074.75,22.56
990111,1572,1078.25,22.56
990220,1571,1076.75,22.62
990328,1570,1080.5,22.56
990437,1569,1081.0,22.56
990544,1568,1081.0,22.56
990652,1567,1083.25,22.56
990761,1566,1081.75,22.56
990869,1565,1082.25,22.5
990977,1564,1083.75,22.56
991086,1563,1082.5,22.56
991195,1562,1084.0,22.56
991303,1561,1082.5,22.56
991412,1560,1082.25,22.56
991520,1559,1080.5,22.56
991628,1558,1079.0,22.56
991738,1557,1076.25,22.56
991845,1556,1074.75,22.56
991954,1555,1073.75,22.56
992061,1554,1070.5,22.56
992171,1553,1069.25,22.56
992279,1552,1067.75,22.56
992388,1551,1065.75,22.56
992497,1550,1065.5,22.56
992605,1549,1062.5,22.56
992713,1548,1061.0,22.56
992821,1547,1060.75,22.62
992930,1546,1052.0,22.62
993038,1545,1049.0,22.56
993146,1544,1040.25,22.56
993254,1543,1037.0,22.56
993362,1542,1032.0,22.56
993469,1541,1029.75,22.56
993577,1540,1028.75,22.56
993686,1539,1024.0,22.56
993794,1538,1022.5,22.56
993902,1537,1019.75,22.5
994012,1536,1018.75,22.56
994120,1535,1017.5,22.56
994227,1534,1016.5,22.56
994335,1533,1017.0,22.56
994444,1532,1014.75,22.56
994551,1531,1013.75,22.56
994661,1530,1014.25,22.56
994769,1529,1012.0,22.56
994878,1528,1012.5,22.56
994985,1527,1010.5,22.5
995093,1526,1009.0,22.56
995203,1525,1009.75,22.56
995311,1524,1006.75,22.56
995419,1523,1007.25,22.56
995527,1522,1004.5,22.56
995635,1521,1003.5,22.56
995744,1520,1002.75,22.56
995853,1519,1002.0,22.56
995961,1518,1002.5,22.56
996071,1517,999.75,22.56
996180,1516,998.5,22.56
996288,1515,996.5,22.56
996397,1514,995.5,22.56
996507,1513,995.75,22.56
996616,1512,993.75,22.56
996724,1511,994.5,22.56
996831,1510,992.5,22.5
996940,1509,991.75,22.56
997048,1508,992.75,22.56
997158,1507,990.25,22.56
997266,1506,991.25,22.56
997375,1505,989.25,22.62
997483,1504,988.5,22.56
997592,1503,989.5,22.56
997700,1502,987.75,22.5
997809,1501,988.5,22.56
997916,1500,986.25,22.56
998025,1499,985.75,22.56
998132,1498,985.0,22.56
998241,1497,984.5,22.56
998348,1496,984.75,22.56
998456,1495,983.5,22.56
998564,1494,983.0,22.5
998672,1493,982.5,22.56
998780,1492,982.25,22.56
998888,1491,982.75,22.5
998999,1490,980.25,22.56
999106,1489,980.25,22.5
999215,1488,978.5,22.56
999324,1487,977.25,22.56
999432,1486,978.0,22.56
999540,1485,975.5,22.56
999648,1484,976.0,22.56
999756,1483,973.75,22.56
999864,1482,972.5,22.56
999972,1481,973.0,22.56
1000081,1480,970.5,22.56
1000189,1479,971.25,22.56
1000298,1478,969.25,22.56
1000407,1477,968.75,22.56
1000515,1476,967.75,22.56
1000625,1475,967.5,22.62
1000734,1474,968.0,22.5
1000844,1473,966.0,22.56
1000951,1472,966.75,22.56
1001060,1471,964.75,22.56
1001169,1470,964.25,22.56
1001278,1469,964.75,22.56
1001392,1468,963.25,22.56
1001499,1467,963.75,22.56
1001607,1466,962.0,22.56
1001716,1465,962.25,22.56
1001824,1464,963.75,22.56
1001932,1463,963.5,22.56
1002041,1462,965.25,22.56
1002150,1461,964.75,22.56
1002258,1460,964.75,22.56
1002366,1459,965.5,22.56
1002475,1458,966.0,22.56
1002582,1457,967.5,22.56
1002691,1456,967.0,22.62
1002799,1455,967.5,22.56
1002909,1454,968.5,22.56
1003016,1453,968.75,22.56
1003124,1452,970.75,22.56
1003232,1451,970.25,22.56
1003342,1450,972.25,22.56
1003453,1449,970.5,22.56
1003561,1448,970.25,22.56
1003669,1447,971.25,22.62
1003778,1446,969.5,22.56
1003887,1445,970.25,22.56
1003994,1444,968.5,22.56
1004104,1443,967.25,22.56
1004212,1442,967.75,22.56
1004320,1441,964.5,22.62
1004428,1440,964.25,22.56
1004536,1439,960.75,22.56
1004646,1438,959.5,22.56
1004754,1437,957.5,22.5
1004862,1436,956.5,22.62
1004971,1435,956.0,22.56
1005078,1434,953.75,22.56
1005186,1433,952.5,22.56
1005294,1432,950.25,22.56
1005403,1431,949.0,22.56
1005511,1430,949.0,22.56
1005619,1429,947.25,22.62
1005727,1428,947.25,22.56
1005836,1427,945.25,22.56
1005945,1426,944.0,22.56
1006054,1425,944.25,22.56
1006163,1424,941.75,22.56
1006272,1423,942.25,22.56
1006381,1422,939.25,22.56
1006491,1421,938.5,22.56
1006600,1420,939.75,22.62
1006708,1419,937.5,22.56
1006816,1418,938.0,22.56
1006925,1417,936.0,22.56
1007034,1416,934.5,22.56
1007143,1415,932.0,22.56
1007252,1414,930.75,22.56
1007361,1413,930.5,22.56
1007471,1412,928.25,22.56
1007580,1411,927.75,22.56
1007688,1410,925.5,22.62
1007796,1409,924.5,22.56
1007905,1408,924.5,22.56
1008013,1407,920.25,22.56
1008121,1406,917.0,22.56
1008230,1405,914.25,22.56
1008338,1404,911.0,22.62
1008446,1403,909.5,22.56
1008556,1402,903.25,22.56
1008664,1401,900.75,22.56
1008773,1400,893.75,22.56
1008880,1399,892.0,22.56
1008988,1398,889.0,22.56
1009097,1397,887.25,22.56
1009205,1396,886.0,22.56
1009314,1395,879.5,22.56
1009423,1394,876.25,22.56
1009531,1393,870.75,22.56
1009639,1392,868.75,22.56
1009748,1391,862.5,22.56
1009857,1390,857.75,22.56
1009966,1389,853.75,22.62
1010074,1388,850.25,22.56
1010183,1387,843.25,22.56
1010292,1386,841.5,22.62
1010400,1385,834.0,22.56
1010508,1384,832.25,22.56
1010616,1383,828.75,22.56
1010734,1382,822.5,22.56
1010843,1381,822.0,22.56
1010951,1380,816.5,22.56
1011060,1379,814.75,22.56
1011168,1378,808.0,22.62
1011276,1377,805.0,22.56
1011385,1376,800.0,22.56
1011494,1375,798.0,22.56
1011601,1374,794.0,22.56
1011710,1373,790.25,22.5
1011820,1372,785.75,22.62
1011927,1371,780.5,22.56
1012035,1370,773.5,22.56
1012144,1369,771.75,22.56
1012254,1368,767.5,22.56
1012361,1367,762.5,22.56
1012471,1366,758.25,22.56
1012578,1365,751.75,22.56
1012688,1364,749.25,22.56
1012797,1363,739.75,22.56
1012907,1362,734.75,22.56
1013015,1361,724.0,22.56
1013122,1360,718.75,22.56
1013231,1359,706.75,22.56
1013338,1358,700.75,22.56
1013453,1357,692.0,22.5
1013561,1356,686.5,22.62
1013671,1355,677.0,22.5
1013780,1354,670.5,22.56
1013888,1353,663.5,22.56
1013997,1352,652.5,22.56
1014107,1351,644.75,22.56
1014215,1350,632.5,22.5
1014323,1349,625.0,22.56
1014431,1348,612.5,22.56
1014541,1347,609.0,22.56
1014649,1346,597.75,22.56
1014756,1345,594.0,22.56
1014864,1344,586.5,22.56
1014973,1343,583.0,22.56
1015083,1342,580.75,22.56
1015192,1341,573.5,22.56
1015300,1340,569.0,22.5
1015409,1339,561.5,22.56
1015519,1338,557.75,22.56
1015627,1337,551.5,22.56
1015736,1336,549.5,22.56
1015844,1335,544.5,22.56
1015951,1334,541.25,22.56
1016061,1333,539.0,22.56
1016169,1332,536.25,22.5
1016277,1331,534.5,22.62
1016387,1330,534.25,22.56
1016496,1329,531.75,22.5
1016604,1328,531.5,22.56
1016711,1327,531.0,22.56
1016820,1326,528.5,22.56
1016928,1325,528.0,22.56
1017037,1324,521.5,22.56
1017148,1323,517.5,22.56
1017256,1322,509.5,22.56
1017364,1321,505.5,22.56
1017473,1320,497.0,22.5
1017582,1319,492.25,22.56
1017690,1318,486.0,22.56
1017797,1317,482.0,22.62
1017906,1316,477.25,22.56
1018015,1315,469.75,22.56
1018122,1314,465.25,22.56
1018232,1313,458.75,22.56
1018340,1312,453.25,22.56
1018448,1311,447.25,22.56
1018557,1310,443.75,22.56
1018665,1309,435.75,22.56
1018774,1308,433.5,22.56
1018882,1307,425.25,22.62
1018992,1306,422.0,22.56
1019102,1305,414.5,22.56
1019210,1304,411.5,22.56
1019318,1303,409.25,22.56
1019427,1302,402.0,22.56
1019536,1301,399.75,22.56
1019644,1300,393.25,22.56
1019754,1301,390.25,22.56
1019861,1302,385.25,22.56
1019969,1303,382.75,22.5
1020077,1304,380.0,22.56
1020186,1305,376.75,22.56
1020294,1306,374.75,22.56
1020404,1307,372.0,22.56
1020511,1308,369.75,22.62
1020619,1309,367.5,22.56
1020728,1310,364.0,22.56
1020837,1311,361.5,22.5
1020945,1312,360.75,22.56
1021054,1313,357.0,22.56
1021163,1314,357.5,22.56
1021272,1315,355.0,22.56
1021380,1316,354.75,22.56
1021489,1317,354.5,22.56
1021597,1318,354.25,22.62
1021705,1319,354.75,22.56
1021814,1320,355.0,22.56
1021924,1321,355.5,22.56
1022032,1322,357.25,22.56
1022141,1323,357.75,22.56
1022248,1324,360.25,22.56
1022356,1325,361.0,22.56
1022466,1326,365.0,22.62
1022575,1327,365.25,22.56
1022685,1328,376.25,22.56
1022794,1329,382.75,22.56
1022903,1330,392.25,22.56
1023011,1331,398.25,22.56
1023120,1332,404.0,22.56
1023228,1333,406.5,22.56
1023336,1334,410.75,22.56
1023444,1335,414.5,22.56
1023555,1336,417.0,22.56
1023664,1337,420.25,22.56
1023772,1338,422.75,22.56
1023881,1339,425.75,22.56
1023990,1340,426.5,22.56
1024097,1341,429.75,22.56
1024206,1342,430.75,22.56
1024314,1343,436.0,22.56
1024422,1344,435.5,22.56
1024532,1345,440.25,22.56
1024643,1346,442.0,22.56
1024751,1347,444.5,22.56
1024859,1348,453.5,22.56
1024968,1349,455.25,22.56
1025075,1350,462.0,22.56
1025183,1351,466.0,22.56
1025293,1352,470.25,22.56
1025401,1353,475.25,22.56
1025510,1354,484.5,22.56
1025617,1355,489.75,22.56
1025735,1356,500.25,22.56
1025843,1357,505.5,22.56
1025950,1358,517.0,22.56
1026059,1359,523.0,22.56
1026168,1360,528.75,22.56
1026276,1361,539.75,22.56
1026385,1362,545.0,22.56
1026493,1363,560.0,22.56
1026601,1364,566.25,22.56
1026711,1365,581.5,22.56
1026820,1366,586.75,22.56
1026928,1367,600.75,22.56
1027038,1368,609.25,22.56
1027147,1369,622.25,22.56
1027256,1370,631.25,22.5
1027365,1371,645.0,22.62
1027474,1372,653.5,22.56
1027582,1373,669.75,22.56
1027690,1374,677.0,22.56
1027799,1375,684.75,22.56
1027907,1376,695.5,22.56
1028015,1377,701.25,22.56
1028124,1378,712.0,22.56
1028234,1379,716.5,22.56
1028344,1380,726.5,22.56
1028451,1381,730.0,22.56
1028561,1382,737.75,22.56
1028669,1383,738.75,22.56
1028777,1384,746.75,22.56
1028888,1385,750.0,22.56
1028996,1386,754.0,22.62
1029104,1387,757.0,22.56
1029213,1388,757.0,22.56
1029321,1389,759.75,22.56
1029430,1390,761.5,22.56
1029538,1391,765.75,22.56
1029645,1392,768.75,22.56
1029753,1393,773.5,22.56
1029861,1394,776.0,22.56
1029970,1395,781.0,22.56
1030078,1396,783.5,22.56
1030186,1397,788.0,22.56
1030295,1398,789.5,22.56
1030402,1399,790.75,22.56
1030511,1400,795.0,22.56
1030621,1401,797.0,22.56
1030730,1402,801.75,22.56
1030838,1403,802.25,22.56
1030945,1404,807.0,22.56
1031054,1405,807.5,22.5
1031163,1406,811.5,22.56
1031273,1407,814.5,22.56
1031380,1408,816.75,22.62
1031489,1409,820.5,22.56
1031597,1410,821.75,22.56
1031705,1411,826.5,22.56
1031813,1412,829.5,22.56
1031921,1413,833.0,22.56
1032030,1414,836.25,22.56
1032138,1415,839.25,22.56
1032247,1416,841.75,22.56
1032355,1417,847.25,22.56
1032463,1418,851.0,22.56
1032572,1419,858.75,22.56
1032680,1420,860.75,22.56
1032789,1421,863.5,22.56
1032898,1422,869.0,22.56
1033009,1423,871.75,22.56
1033117,1424,880.25,22.62
1033226,1425,883.25,22.56
1033336,1426,893.0,22.56
1033444,1427,895.25,22.56
1033553,1428,904.75,22.56
1033661,1429,910.0,22.56
1033769,1430,915.25,22.56
1033878,1431,919.0,22.62
1033986,1432,924.75,22.56
1034095,1433,928.0,22.62
1034203,1434,934.0,22.56
1034311,1435,936.75,22.56
1034420,1436,941.25,22.62
1034528,1437,945.5,22.56
1034636,1438,948.75,22.56
1034744,1439,955.0,22.56
1034853,1440,957.5,22.62
1034962,1441,964.5,22.56
1035069,1442,965.5,22.56
1035177,1443,971.25,22.62
1035285,1444,972.0,22.56
1035393,1445,976.5,22.56
1035502,1446,979.5,22.62
1035611,1447,980.75,22.56
1035720,1448,985.25,22.56
1035827,1449,985.25,22.56
1035936,1450,989.5,22.56
1036044,1451,991.75,22.56
1036151,1452,993.0,22.56
1036261,1453,995.5,22.56
1036369,1454,996.0,22.56
1036479,1455,997.0,22.56
1036587,1456,998.25,22.56
1036696,1457,998.5,22.56
1036842,1458,1000.5,22.62
1036949,1459,999.25,22.56
1037057,1460,1003.75,22.56
1037165,1461,1003.25,22.56
1037273,1462,1005.75,22.62
1037383,1463,1007.75,22.56
1037493,1464,1007.5,22.56
1037602,1465,1009.25,22.56
1037711,1466,1009.75,22.62
1037820,1467,1010.5,22.56
1037928,1468,1012.25,22.56
1038037,1469,1012.75,22.56
1038147,1470,1014.75,22.56
1038256,1471,1016.25,22.56
1038365,1472,1017.25,22.56
1038473,1473,1020.0,22.56
1038581,1474,1021.5,22.56
1038692,1475,1025.75,22.56
1038800,1476,1026.25,22.56
1038909,1477,1029.0,22.56
1039018,1478,1026.25,22.56
1039125,1479,1023.0,22.56
1039234,1480,1022.25,22.56
1039344,1481,1016.5,22.56
1039453,1482,1015.5,22.56
1039561,1483,1010.25,22.56
1039669,1484,1008.0,22.56
1039777,1485,1007.75,22.62
1039888,1486,1003.0,22.56
1039996,1487,1002.0,22.56
1040105,1488,996.5,22.62
1040212,1489,994.25,22.56
1040322,1490,990.75,22.62
1040430,1491,988.75,22.62
1040539,1492,985.75,22.56
1040647,1493,983.25,22.56
1040755,1494,981.75,22.5
1040864,1495,978.25,22.56
1040972,1496,976.0,22.56
1041080,1497,974.75,22.56
1041188,1498,971.25,22.62
1041296,1499,970.25,22.5
1041405,1500,967.5,22.56
1041513,1501,965.5,22.56
1041621,1502,966.0,22.56
1041729,1503,962.75,22.56
1041837,1504,962.75,22.62
1041946,1505,959.25,22.56
1042055,1506,957.75,22.56
1042163,1507,956.25,22.62
1042272,1508,955.0,22.56
1042379,1509,955.5,22.56
1042488,1510,953.25,22.56
1042596,1511,952.25,22.56
1042706,1512,950.75,22.56
1042814,1513,949.5,22.56
1042922,1514,949.25,22.56
1043030,1515,946.25,22.56
1043139,1516,944.75,22.56
1043246,1517,940.75,22.56
1043357,1518,935.25,22.62
1043465,1519,933.5,22.62
1043573,1520,928.75,22.62
1043681,1521,923.75,22.56
1043789,1522,919.5,22.56
1043897,1523,914.25,22.56
1044005,1524,913.5,22.56
1044115,1525,908.5,22.56
1044222,1526,908.25,22.56
1044331,1527,903.75,22.56
1044438,1528,902.0,22.5
1044546,1529,899.75,22.56
1044656,1530,898.75,22.62
1044763,1531,898.5,22.56
1044872,1532,894.25,22.56
1044980,1533,892.75,22.62
1045088,1534,890.0,22.56
1045196,1535,889.0,22.62
1045306,1536,888.25,22.56
1045415,1537,885.5,22.56
1045523,1538,885.0,22.56
1045631,1539,882.5,22.56
1045741,1540,880.75,22.5
1045849,1541,881.5,22.56
1045957,1542,879.75,22.62
1046065,1543,881.0,22.56
1046173,1544,879.0,22.56
1046281,1545,878.5,22.56
1046391,1546,879.5,22.56
1046499,1547,877.5,22.56
1046608,1548,879.5,22.56
1046716,1549,880.25,22.56
1046825,1550,881.25,22.56
1046934,1551,883.0,22.56
1047042,1552,883.25,22.56
1047150,1553,884.75,22.56
1047258,1554,883.0,22.56
1047366,1555,882.5,22.56
1047474,1556,882.5,22.56
1047582,1557,882.25,22.62
1047690,1558,883.25,22.56
1047799,1559,881.25,22.56
1047907,1560,881.5,22.56
1048014,1561,879.5,22.62
1048122,1562,879.5,22.56
1048232,1563,880.25,22.56
1048340,1564,878.25,22.56
1048448,1565,879.5,22.56
1048555,1566,878.5,22.62
1048664,1567,879.0,22.56
1048772,1568,881.0,22.56
1048880,1569,879.0,22.56
1048988,1570,880.0,22.62
1049096,1571,879.75,22.56
1049204,1572,879.75,22.56
1049313,1573,881.0,22.56
1049421,1574,881.5,22.56
1049528,1575,882.75,22.62
1049638,1576,880.75,22.62
1049745,1577,880.5,22.56
1049856,1578,879.75,22.62
1049963,1579,878.75,22.56
1050072,1580,878.75,22.56
1050181,1581,876.25,22.56
1050290,1582,876.0,22.56
1050398,1583,874.25,22.56
1050506,1584,873.0,22.62
1050614,1585,873.5,22.56
1050721,1586,870.25,22.56
1050830,1587,870.75,22.56
1050937,1588,870.25,22.56
1051046,1589,868.0,22.56
1051154,1590,869.0,22.62
1051262,1591,866.25,22.56
1051370,1592,866.25,22.56
1051479,1593,865.0,22.56
1051588,1594,864.0,22.56
1051695,1595,863.5,22.62
1051804,1596,862.75,22.56
1051912,1597,863.75,22.56
1052021,1598,862.0,22.56
1052129,1599,861.0,22.62
1052237,1600,860.0,22.62
1052345,1601,859.5,22.62
1052454,1602,860.75,22.62
1052562,1603,857.75,22.56
1052671,1604,856.0,22.62
1052778,1605,853.75,22.56
1052886,1606,851.0,22.56
1052994,1607,852.5,22.56
1053103,1608,848.25,22.56
1053211,1609,847.25,22.56
1053319,1610,847.0,22.56
1053429,1611,844.0,22.56
1053538,1612,844.5,22.56
1053646,1613,840.5,22.56
1053755,1614,839.0,22.56
1053862,1615,837.0,22.62
1053972,1616,835.5,22.56
1054080,1617,832.5,22.62
1054188,1618,830.5,22.56
1054295,1619,827.0,22.56
1054403,1620,822.75,22.56
1054511,1621,820.0,22.56
1054622,1622,816.75,22.62
1054731,1623,814.0,22.56
1054839,1624,813.25,22.56
1054947,1625,808.5,22.62
1055057,1626,803.5,22.62
1055165,1627,801.0,22.56
1055273,1628,794.5,22.56
1055383,1629,794.5,22.56
1055491,1630,789.25,22.56
1055598,1631,787.5,22.56
1055714,1632,785.25,22.62
1055821,1633,784.25,22.56
1055931,1634,781.0,22.56
1056040,1635,779.0,22.62
1056149,1636,776.75,22.56
1056257,1637,773.25,22.56
1056365,1638,771.75,22.62
1056473,1639,769.75,22.62
1056581,1640,767.75,22.56
1056689,1641,766.5,22.62
1056797,1642,761.75,22.62
1056906,1643,758.0,22.56
1057013,1644,755.5,22.56
1057121,1645,750.5,22.62
1057229,1646,751.0,22.56
1057337,1647,747.75,22.56
1057446,1648,746.0,22.56
1057554,1649,746.25,22.5
1057662,1650,741.5,22.56
1057771,1651,741.75,22.56
1057880,1652,737.25,22.56
1057988,1653,735.75,22.56
1058098,1654,732.5,22.56
1058206,1655,730.5,22.62
1058314,1656,727.0,22.62
1058423,1657,724.75,22.56
1058531,1658,723.5,22.56
1058639,1659,719.5,22.62
1058747,1660,716.5,22.56
1058855,1661,712.0,22.56
1058965,1662,708.75,22.56
1059073,1663,708.5,22.56
1059182,1664,705.5,22.56
1059290,1665,704.25,22.56
1059398,1666,705.0,22.56
1059507,1667,703.25,22.56
1059614,1668,704.25,22.62
1059722,1669,700.75,22.62
1059831,1670,698.75,22.56
1059939,1671,698.75,22.56
1060048,1672,694.25,22.62
1060156,1673,693.25,22.62
1060264,1674,685.5,22.56
1060372,1675,682.25,22.56
1060481,1676,675.25,22.62
1060590,1677,670.25,22.56
1060699,1678,660.75,22.56
1060807,1679,655.75,22.62
1060917,1680,648.5,22.56
1061025,1681,641.25,22.56
1061132,1682,631.75,22.56
1061240,1683,626.75,22.56
1061349,1684,619.75,22.56
1061457,1685,612.5,22.62
1061566,1686,606.0,22.56
1061674,1687,597.5,22.56
1061782,1688,594.75,22.56
1061892,1689,581.5,22.56
1062000,1690,577.25,22.56
1062109,1691,563.0,22.56
1062217,1692,557.25,22.56
1062326,1693,543.0,22.56
1062442,1694,535.75,22.62
1062550,1695,522.0,22.62
1062658,1696,514.5,22.56
1062768,1697,507.75,22.62
1062877,1698,494.25,22.56
1062985,1699,487.5,22.62
1063094,1700,476.75,22.62
1063201,1699,469.5,22.56
1063310,1698,462.5,22.56
1063418,1697,456.5,22.62
1063527,1696,451.5,22.56
1063636,1695,451.0,22.56
1063744,1694,447.5,22.56
1063851,1693,448.5,22.56
1063960,1692,446.75,22.56
1064068,1691,447.0,22.56
1064177,1690,449.0,22.56
1064286,1689,449.25,22.56
1064395,1688,452.0,22.62
1064505,1687,453.25,22.56
1064614,1686,454.5,22.56
1064721,1685,457.75,22.56
1064832,1684,459.25,22.62
1064939,1683,463.75,22.62
1065048,1682,464.0,22.56
1065157,1681,469.5,22.62
1065265,1680,469.0,22.56
1065375,1679,471.75,22.56
1065485,1678,473.5,22.56
1065595,1677,472.25,22.56
1065703,1676,475.25,22.62
1065811,1675,474.25,22.62
1065919,1674,477.75,22.56
1066028,1673,484.25,22.56
1066135,1672,492.0,22.56
1066244,1671,498.5,22.56
1066352,1670,506.75,22.62
1066460,1669,511.5,22.62
1066568,1668,523.25,22.56
1066678,1667,528.5,22.56
1066786,1666,539.0,22.62
1066894,1665,543.25,22.62
1067003,1664,547.75,22.62
1067111,1663,558.0,22.62
1067220,1662,563.0,22.62
1067329,1661,574.0,22.56
1067437,1660,577.0,22.56
1067545,1659,587.75,22.56
1067655,1658,589.75,22.56
1067763,1657,596.75,22.62
1067873,1656,601.25,22.56
1067985,1655,607.25,22.56
1068094,1654,612.5,22.56
1068203,1653,617.5,22.62
1068311,1652,620.25,22.56
1068419,1651,624.75,22.56
1068529,1650,629.75,22.56
1068638,1649,634.0,22.62
1068745,1648,637.5,22.62
1068855,1647,639.25,22.56
1068964,1646,643.0,22.56
1069073,1645,645.5,22.56
1069180,1644,652.75,22.62
1069289,1643,655.25,22.56
1069397,1642,664.75,22.56
1069506,1641,665.75,22.56
1069615,1640,672.25,22.56
1069724,1639,677.75,22.56
1069832,1638,680.0,22.56
1069940,1637,689.0,22.56
1070049,1636,692.25,22.56
1070158,1635,700.25,22.56
1070268,1634,705.25,22.56
1070376,1633,709.75,22.62
1070483,1632,714.0,22.56
1070591,1631,720.25,22.56
1070708,1630,725.75,22.62
1070815,1629,735.25,22.62
1070924,1628,739.25,22.56
1071032,1627,746.75,22.62
1071141,1626,748.25,22.62
1071249,1625,751.0,22.56
1071357,1624,757.0,22.62
1071466,1623,759.5,22.56
1071574,1622,765.0,22.56
1071683,1621,764.5,22.56
1071793,1620,768.0,22.62
1071901,1619,767.0,22.62
1072009,1618,769.25,22.56
1072119,1617,772.5,22.56
1072227,1616,772.0,22.62
1072335,1615,773.75,22.62
1072444,1614,772.0,22.56
1072552,1613,771.25,22.56
1072659,1612,772.25,22.62
1072767,1611,770.5,22.56
1072877,1610,772.75,22.62
1072986,1609,773.75,22.62
1073095,1608,774.75,22.56
1073203,1607,776.5,22.62
1073312,1606,776.75,22.62
1073420,1605,779.25,22.62
1073530,1604,778.0,22.56
1073638,1603,779.75,22.62
1073748,1602,778.75,22.62
1073856,1601,780.0,22.56
1073965,1600,782.75,22.62
1074075,1599,782.25,22.56
1074183,1598,785.25,22.62
1074292,1597,784.25,22.62
1074401,1596,785.25,22.62
1074510,1595,788.25,22.62
1074619,1594,788.75,22.56
